transaction_id,user_id,timestamp,amount,txns_last_1min,txns_last_5min,distinct_ips_last_1hr,km_from_prev,minutes_since_prev,implied_speed_kmh,is_new_device,amount_zscore,is_fraud,fraud_type,iso_anomaly_score,iso_flag,lr_fraud_probability,model_flag
TXN129083,U002517,2025-01-22 07:01:42,163.53,6,6,6,7.535109217742596,0.55,822.0119146628286,0,-0.6644041816145739,1,velocity,0.20209905589156985,1,0.9999999999882878,1.0
TXN178148,U000607,2025-02-26 16:02:12,10.0,6,11,11,1.8360722058792665,0.1166666666666666,944.2657058807656,0,-2.0027169158821208,1,velocity,0.2334263771367392,1,0.9999999999855842,1.0
TXN107258,U005849,2025-01-06 11:02:09,220.04,5,10,10,4.47101438514323,0.1,2682.6086310859378,0,0.1233536101151279,1,velocity,0.2312152147976374,1,0.9999999999854663,1.0
TXN116755,U000025,2025-01-13 08:04:00,160.82,1,2,2,1882.1606827227668,4.0,28232.410240841506,1,0.3619255805955728,1,location_ip,0.25684803133784984,1,0.9999999999852069,1.0
TXN128247,U002963,2025-01-21 14:00:34,213.64,5,5,5,3.895413114220728,0.05,4674.4957370648735,0,-0.5451106892236053,1,velocity,0.20778939785283956,1,0.9999999999848066,1.0
TXN190220,U001096,2025-03-07 12:01:24,242.37,6,8,8,3.6482919461796577,0.2666666666666666,820.865687890423,0,-1.2457602029836794,1,velocity,0.20885518346419685,1,0.9999999999846205,1.0
TXN147639,U001641,2025-02-04 17:00:51,280.66,4,4,4,1.9561763186716172,0.0166666666666666,7042.234747217823,0,0.9103325640302214,1,velocity,0.2023427741204944,1,0.999999999980518,1.0
TXN122080,U005635,2025-01-17 01:01:23,79.46,5,8,8,3.0987326582306016,0.1833333333333333,1014.130688148197,0,1.6052381333240782,1,velocity,0.21581095278678597,1,0.9999999999790605,1.0
TXN132563,U001361,2025-01-24 17:01:54,204.74,5,6,6,7.037292770792542,0.1166666666666666,3619.179139264736,0,-0.2028259538018284,1,velocity,0.2142247592493438,1,0.9999999999780773,1.0
TXN138685,U005418,2025-01-29 08:01:13,51.91,6,6,6,1.5009109424114333,0.05,1801.09313089372,0,-2.123650355913067,1,velocity,0.21282818006026505,1,0.999999999977621,1.0
TXN129795,U000610,2025-01-22 17:00:43,75.79,6,6,6,4.744970543589331,0.2333333333333333,1220.1352826372568,0,-1.5036279535792136,1,velocity,0.19986855011141957,1,0.9999999999771054,1.0
TXN103967,U003801,2025-01-03 20:02:00,611.88,1,2,2,621.4628500760243,2.0,18643.88550228073,1,2.583223163780586,1,location_ip,0.24036710003131923,1,0.9999999999677982,1.0
TXN125926,U003851,2025-01-19 20:02:00,180.0,4,6,6,2.1395803774369013,0.0166666666666666,7702.489358772845,0,-0.498812658058336,1,velocity,0.21733983267320167,1,0.9999999999666311,1.0
TXN173580,U001032,2025-02-23 11:01:49,302.19,4,7,7,6.516578875136581,0.05,7819.894650163897,0,-0.9840057141854766,1,velocity,0.2222714919834221,1,0.9999999999563847,1.0
TXN141416,U001928,2025-01-31 08:02:23,98.57,5,10,10,2.8637740879994444,0.2,859.1322263998333,0,0.5897299761009633,1,velocity,0.22230116494103946,1,0.9999999999439559,1.0
TXN159203,U001969,2025-02-13 01:02:29,474.35,5,12,12,5.367477477670782,0.2833333333333333,1136.6422893891067,0,0.0079889897133188,1,velocity,0.23070112784352803,1,0.9999999999437372,1.0
TXN130405,U001875,2025-01-23 02:00:54,64.26,6,6,6,1.5360625327835935,0.2333333333333333,394.9875084300669,0,-1.6964306638879514,1,velocity,0.20024179812227494,1,0.9999999999358578,1.0
TXN153273,U004045,2025-02-08 18:03:00,1271.85,1,2,2,1076.2849068054777,3.0,21525.698136109557,1,1.330931985216278,1,location_ip,0.24431558901045014,1,0.9999999999224602,1.0
TXN129079,U002517,2025-01-22 07:00:54,120.04,3,3,3,3.4143235134310035,0.0166666666666666,12291.564648351612,0,-0.9700626633069558,1,velocity,0.1871972926196599,1,0.999999999891467,1.0
TXN178147,U000607,2025-02-26 16:02:05,154.95,5,10,10,1.8501274423263965,0.2,555.0382326979189,0,0.2675360950060093,1,velocity,0.22343225155276436,1,0.9999999998897766,1.0
TXN157846,U001338,2025-02-12 02:01:14,226.56,6,7,7,1.0730298461223118,0.0,0.0,0,-1.763552107678561,1,velocity,0.17407210141752827,1,0.99999999986832,1.0
TXN194796,U000570,2025-03-10 19:02:00,360.05,1,2,2,511.6832161595025,2.0,15350.496484785075,1,3.5425863523491,1,location_ip,0.2415118059613548,1,0.999999999855931,1.0
TXN211534,U000906,2025-03-23 01:02:07,480.81,5,7,7,8.588422233909448,0.2166666666666666,2378.33231092877,0,-0.8222391550489723,1,velocity,0.21030294197675548,1,0.9999999998538194,1.0
TXN119347,U004767,2025-01-15 01:03:00,1254.85,1,2,2,945.1078393783572,3.0,18902.156787567143,1,2.40764017741586,1,location_ip,0.2414354342529932,1,0.9999999998512281,1.0
TXN195467,U004075,2025-03-11 10:01:26,142.71,5,6,6,5.19241701146674,0.1333333333333333,2336.587655160033,0,-0.5990405234564025,1,velocity,0.20229232284072685,1,0.9999999998484781,1.0
TXN167437,U005193,2025-02-18 22:00:42,374.52,5,5,5,1.9468805039704584,0.05,2336.25660476455,0,-0.4506632211713672,1,velocity,0.19951634649246797,1,0.9999999998475173,1.0
TXN211597,U002465,2025-03-23 05:01:55,220.56,5,10,10,4.26576421545063,0.15,1706.3056861802518,0,-0.9816464694923216,1,velocity,0.2200000231769086,1,0.9999999998216147,1.0
TXN138933,U002878,2025-01-29 11:02:22,205.6,5,7,7,2.966964105871709,0.1666666666666666,1068.1070781138153,0,0.0654208016558891,1,velocity,0.2033417548894363,1,0.9999999998082609,1.0
TXN127626,U001845,2025-01-21 03:00:34,179.25,5,5,5,7.577596145397025,0.1666666666666666,2727.934612342929,0,-1.069646154570781,1,velocity,0.19918982429059529,1,0.9999999997691489,1.0
TXN222184,U002629,2025-03-30 18:00:42,105.6,5,5,5,4.078776808479838,0.2166666666666666,1129.5074238867244,0,0.2351365164096975,1,velocity,0.19170067115268496,1,0.9999999997557472,1.0
TXN126181,U002644,2025-01-20 02:00:33,100.04,5,5,5,4.524086012716181,0.1,2714.451607629708,0,-1.10148069304189,1,velocity,0.19526889935612002,1,0.999999999745002,1.0
TXN185405,U003563,2025-03-03 21:01:46,166.28,5,9,9,6.508594186474523,0.6333333333333333,616.6036597712706,0,-0.4302444934554385,1,velocity,0.21902203959610123,1,0.9999999996820752,1.0
TXN188376,U002562,2025-03-06 04:01:58,294.15,5,6,6,2.217028577342972,0.0833333333333333,1596.2605756869398,0,-0.6482573431948189,1,velocity,0.19884978219544192,1,0.999999999652609,1.0
TXN122106,U000414,2025-01-17 03:03:00,1555.62,1,2,2,1033.0985122877407,3.0,20661.97024575481,1,0.689873959767724,1,location_ip,0.2382088155797455,1,0.9999999996417355,1.0
TXN122504,U005490,2025-01-17 11:00:52,567.86,5,5,5,1.830703536705884,0.15,732.2814146823536,0,0.1909692866511387,1,velocity,0.19283279213216786,1,0.999999999629305,1.0
TXN126220,U001338,2025-01-20 05:01:53,515.2,5,6,6,1.8575920759707965,0.2833333333333333,393.3724396173452,0,0.3012650171634101,1,velocity,0.19383739650254272,1,0.999999999622182,1.0
TXN178151,U000607,2025-02-26 16:02:25,75.46,5,12,12,1.061744543213902,0.2166666666666666,294.02156581308054,0,-0.908243084782406,1,velocity,0.22566433114319162,1,0.9999999995739866,1.0
TXN190071,U005522,2025-03-07 10:01:39,126.79,5,6,6,4.541541484234559,0.15,1816.6165936938237,0,-1.092804140412237,1,velocity,0.19438776954608616,1,0.9999999994734285,1.0
TXN159201,U001969,2025-02-13 01:02:11,372.97,5,10,10,1.7147062292319797,0.2166666666666666,474.84172501808666,0,-0.98899227941896,1,velocity,0.2174710682752059,1,0.9999999993778821,1.0
TXN188377,U002562,2025-03-06 04:02:17,297.74,5,7,7,4.084922691010612,0.3166666666666666,773.9853519809581,0,-0.601028149612102,1,velocity,0.19859370604731796,1,0.9999999993656625,1.0
TXN206039,U005508,2025-03-19 04:01:51,270.14,5,10,10,2.7509548538569097,0.6166666666666667,267.66047226715875,0,-0.8173904524803931,1,velocity,0.21462701617717195,1,0.9999999993518436,1.0
TXN190771,U005196,2025-03-07 19:00:32,265.86,5,5,5,1.6248706620217894,0.2166666666666666,449.9641833291109,0,-0.0549178147197417,1,velocity,0.18931497535140562,1,0.99999999929885,1.0
TXN164165,U003825,2025-02-16 15:00:59,543.09,5,5,5,4.899814546107663,0.4333333333333333,678.4358602302917,0,-0.2089803658713776,1,velocity,0.18811331506699736,1,0.9999999992981345,1.0
TXN104213,U000253,2025-01-04 01:00:45,368.53,4,4,4,3.793045192125589,0.0333333333333333,6827.4813458260605,0,-1.824135438033612,1,velocity,0.1997560469081593,1,0.9999999992482596,1.0
TXN101315,U000236,2025-01-01 21:01:38,350.69,5,5,5,4.894632181105014,0.2,1468.389654331504,0,-0.9197681064828024,1,velocity,0.18804723689517133,1,0.9999999992206867,1.0
TXN214923,U001307,2025-03-25 14:00:49,200.07,5,5,5,0.902926822972938,0.1,541.7560937837627,0,-0.2928878413262519,1,velocity,0.19121103395978256,1,0.9999999991677473,1.0
TXN129792,U000610,2025-01-22 17:00:08,223.95,4,4,4,4.0618321426332,0.0666666666666666,3655.64892836988,0,0.6856683359297112,1,velocity,0.1908104176198987,1,0.9999999991242914,1.0
TXN126219,U001338,2025-01-20 05:01:36,432.13,5,5,5,0.8630228603589117,0.0833333333333333,621.3764594584165,0,-0.4379176432553029,1,velocity,0.19216985759912664,1,0.9999999990928221,1.0
TXN129799,U000610,2025-01-22 17:01:24,102.86,4,8,8,6.302445918009349,0.0833333333333333,4537.761060966732,0,-0.937827239418312,1,velocity,0.22058476264223725,1,0.9999999990897805,1.0
TXN176431,U004416,2025-02-25 12:01:02,234.41,5,5,5,3.976146535136934,0.3333333333333333,715.7063763246482,0,-0.4425812592622781,1,velocity,0.18695445901363972,1,0.999999999083568,1.0
TXN184142,U002945,2025-03-02 23:02:05,487.61,3,8,7,8.945898365409926,0.1,5367.539019245955,0,-0.9233272158092176,1,velocity,0.2176649574193522,1,0.9999999988495705,1.0
TXN171718,U003539,2025-02-22 00:02:06,162.3,5,5,5,3.0641235187431,0.15,1225.64940749724,0,-1.0585200480727972,1,velocity,0.1869761155981461,1,0.9999999988150456,1.0
TXN191463,U002841,2025-03-08 10:01:15,175.31,5,5,5,5.268860831670897,0.4333333333333333,729.5345766928933,0,-0.7369543088929454,1,velocity,0.18781460731242883,1,0.9999999987068948,1.0
TXN139851,U003429,2025-01-29 23:02:05,358.12,4,7,7,6.44946844652086,0.1166666666666666,3316.8694867821564,0,-0.022058903916399,1,velocity,0.2127600520194376,1,0.9999999987050721,1.0
TXN145464,U005061,2025-02-03 02:01:18,2327.3,5,5,5,3.902377740190367,0.2333333333333333,1003.4685617632372,0,-0.9544912631354824,1,velocity,0.18428176783677985,1,0.9999999986420738,1.0
TXN203622,U003050,2025-03-17 10:00:54,15.29,5,5,5,5.6004030394772615,0.2,1680.1209118431784,0,-1.6936726161100606,1,velocity,0.19478468589840447,1,0.9999999985088337,1.0
TXN175283,U003083,2025-02-24 15:01:48,268.73,5,7,7,2.6529912723905915,0.4166666666666667,382.0307432242452,0,-0.9679305485240476,1,velocity,0.19527287040174568,1,0.9999999984609753,1.0
TXN167538,U002219,2025-02-19 00:02:17,609.42,4,12,12,4.181130213268226,0.1,2508.6781279609354,0,-0.4708241981859997,1,velocity,0.22948152642772868,1,0.9999999983084915,1.0
TXN185975,U005985,2025-03-04 11:00:57,267.47,5,5,5,3.5065285625168814,0.2166666666666666,971.0386788508288,0,-1.1160757812799404,1,velocity,0.18472552690247468,1,0.9999999983020804,1.0
TXN101317,U000236,2025-01-01 21:01:55,472.66,4,6,6,3.672128686421889,0.2833333333333333,777.6272512422822,0,1.961002873834972,1,velocity,0.1978840852662026,1,0.9999999980220038,1.0
TXN183280,U004968,2025-03-02 12:00:53,69.01,5,5,5,1.8156920643713208,0.4833333333333333,225.39625626678463,0,-0.6935858319182678,1,velocity,0.1812275701911059,1,0.9999999978044347,1.0
TXN171720,U003539,2025-02-22 00:02:23,120.86,5,6,6,2.9433127791611917,0.2833333333333333,623.2897649988405,0,-1.3967795040159123,1,velocity,0.19415916453418758,1,0.999999997523926,1.0
TXN133205,U000895,2025-01-25 07:04:00,870.97,1,2,2,1181.8821002123354,4.0,17728.23150318503,1,1.9160090674045331,1,location_ip,0.24249435254893026,1,0.9999999972746705,1.0
TXN130403,U001875,2025-01-23 02:00:32,89.76,4,4,4,4.446299541657161,0.05,5335.559449988593,0,-1.6031203549468305,1,velocity,0.19235712383158599,1,0.999999997200778,1.0
TXN126287,U005704,2025-01-20 07:04:00,52.1,1,2,2,1607.0991969543372,4.0,24106.48795431506,1,-1.6603833728193016,1,location_ip,0.2512297135153595,1,0.9999999969943245,1.0
TXN135820,U001277,2025-01-27 00:05:00,1859.85,1,1,2,2022.1412859876184,5.0,24265.695431851425,1,2.457523846889386,1,location_ip,0.2512832811687431,1,0.9999999967934492,1.0
TXN203625,U003050,2025-03-17 10:01:50,169.17,4,8,8,5.964478579940423,0.2166666666666666,1651.7017605988865,0,0.3895539860517822,1,velocity,0.21039513962220424,1,0.9999999964732804,1.0
TXN130016,U005709,2025-01-22 19:00:58,217.34,5,5,5,0.3719373693215544,0.1833333333333333,121.72495723250871,0,-1.0774307032880908,1,velocity,0.17949875236520796,1,0.9999999960061416,1.0
TXN104880,U004765,2025-01-04 15:00:50,786.78,4,4,4,4.939459137108901,0.3333333333333333,889.1026446796023,0,1.7534800208105066,1,velocity,0.17958414869068384,1,0.9999999957444119,1.0
TXN113811,U003607,2025-01-11 00:00:50,371.93,4,4,4,7.958113032264971,0.3166666666666666,1507.8529955870472,0,1.0171157702405191,1,velocity,0.18579954583102076,1,0.9999999946917968,1.0
TXN131093,U003982,2025-01-23 16:00:54,494.9,4,4,3,3.9988735328871594,0.25,959.729647892918,0,-0.8296282684895175,1,velocity,0.15797393793167047,1,0.999999994063298,1.0
TXN115972,U004659,2025-01-12 16:04:00,3641.21,1,2,2,1176.7265103773063,4.0,17650.897655659595,1,1.2497114087722423,1,location_ip,0.2405450553583175,1,0.9999999932426609,1.0
TXN176805,U000101,2025-02-25 17:04:00,500.02,1,2,2,1357.7741901445263,4.0,20366.61285216789,1,-0.2715282839627401,1,location_ip,0.2464116967804657,1,0.9999999932016492,1.0
TXN117015,U000859,2025-01-13 11:04:00,764.82,1,2,2,1371.808916123536,4.0,20577.13374185304,1,-0.4213360193578311,1,location_ip,0.24668082486870624,1,0.9999999929034125,1.0
TXN104065,U004661,2025-01-03 21:02:01,151.38,4,10,10,6.675452876816965,0.2166666666666666,1848.5869505031596,0,-0.8621769099140342,1,velocity,0.21842681974611788,1,0.9999999912267238,1.0
TXN150440,U004612,2025-02-06 17:02:00,234.76,4,7,7,2.896957399887917,0.0833333333333333,2085.809327919301,0,-0.5273090477698918,1,velocity,0.20420085470755345,1,0.9999999908408365,1.0
TXN144125,U004566,2025-02-02 07:02:21,127.9,4,11,11,0.4164318421380251,0.0333333333333333,749.5773158484452,0,-0.3137103718487668,1,velocity,0.2216332736946307,1,0.9999999897177175,1.0
TXN217001,U003411,2025-03-27 03:01:52,128.11,4,6,6,6.371352921653572,0.2,1911.4058764960716,0,-0.2681202236804068,1,velocity,0.1972588900281298,1,0.9999999894780008,1.0
TXN104058,U004661,2025-01-03 21:00:38,227.51,4,4,4,7.911080302067323,0.2833333333333333,1675.2875933789626,0,0.3579414623785262,1,velocity,0.1830680634408468,1,0.9999999893591468,1.0
TXN136359,U005644,2025-01-27 13:02:00,170.01,1,2,2,430.8398539469202,2.0,12925.195618407606,1,1.824831750740338,1,location_ip,0.22711294292954975,1,0.9999999888378174,1.0
TXN194929,U001680,2025-03-10 20:01:56,453.34,4,6,6,1.7074807977915991,0.05,2048.976957349919,0,-0.4923909597969825,1,velocity,0.2002141389191765,1,0.9999999886767531,1.0
TXN159217,U000543,2025-02-13 02:01:54,362.11,4,8,8,5.792061508238091,0.2833333333333333,1226.5542017445368,0,-0.2300429169114965,1,velocity,0.20551177138661725,1,0.9999999875272151,1.0
TXN127633,U001845,2025-01-21 03:02:24,159.23,4,12,12,7.095861957540319,0.3666666666666666,1161.141047597507,0,-1.0849168228061368,1,velocity,0.2243796877716624,1,0.999999984986945,1.0
TXN118111,U004060,2025-01-14 08:01:45,58.34,4,6,6,6.000745984368795,0.25,1440.1790362485108,0,-0.3463293339032977,1,velocity,0.19436999008077038,1,0.9999999807372207,1.0
TXN188446,U004629,2025-03-06 07:01:46,155.69,4,7,7,2.8588870420328254,0.1333333333333333,1286.4991689147714,0,-0.4609501171526031,1,velocity,0.1982819901249333,1,0.999999979661238,1.0
TXN177444,U001479,2025-02-26 06:00:43,328.62,4,4,4,3.5370055569392616,0.3,707.4011113878523,0,0.7087760492177183,1,velocity,0.17021038497207497,1,0.9999999785967093,1.0
TXN139795,U004076,2025-01-29 22:04:00,3662.06,1,2,2,945.1078393783572,4.0,14176.617590675358,1,2.177328709061324,1,location_ip,0.23926335882279515,1,0.9999999784931011,1.0
TXN144123,U004566,2025-02-02 07:02:10,132.97,4,9,9,3.816651399418135,0.5666666666666667,404.1160305266261,0,-0.2469051337727608,1,velocity,0.2080516430252094,1,0.9999999768368905,1.0
TXN126186,U002644,2025-01-20 02:01:57,153.94,4,10,10,0.3594761962166509,0.4333333333333333,49.77362716845936,0,-0.1410859126223075,1,velocity,0.20928088495880592,1,0.9999999763880209,1.0
TXN125925,U003851,2025-01-19 20:01:59,183.76,3,5,5,4.71540040741134,0.05,5658.480488893608,0,-0.4855882530495803,1,velocity,0.19959505585599957,1,0.9999999755240846,1.0
TXN182920,U004730,2025-03-02 07:02:02,273.31,4,7,7,3.7852454869672822,0.6833333333333333,332.36301836785896,0,0.1406566377108398,1,velocity,0.19294421249359384,1,0.9999999730367025,1.0
TXN175910,U002896,2025-02-25 00:01:19,276.19,4,8,8,4.388418886341413,0.25,1053.2205327219392,0,-0.745390925470563,1,velocity,0.20231774443144313,1,0.999999970722081,1.0
TXN104068,U004661,2025-01-03 21:02:24,118.19,4,11,11,6.14808262769902,0.3833333333333333,962.308585205064,0,-1.309166685541187,1,velocity,0.22065599956247217,1,0.9999999700635678,1.0
TXN126180,U002644,2025-01-20 02:00:27,207.31,4,4,4,2.6191540218268696,0.2666666666666666,589.3096549110456,0,0.4683705019320439,1,velocity,0.17308748224252823,1,0.9999999691759457,1.0
TXN219282,U000432,2025-03-28 17:01:11,99.74,4,6,6,4.2557290247481925,0.25,1021.3749659395662,0,-0.3622582289360505,1,velocity,0.1879536803316849,1,0.9999999674508799,1.0
TXN148245,U004040,2025-02-05 05:00:47,190.17,4,4,4,4.055513672200653,0.15,1622.2054688802612,0,-0.4359839678710513,1,velocity,0.17185742923176717,1,0.9999999648660648,1.0
TXN169184,U001889,2025-02-20 09:01:17,204.76,4,6,6,2.4375254751461024,0.15,975.0101900584408,0,-0.5210530409024611,1,velocity,0.19062210775982413,1,0.9999999605707119,1.0
TXN199141,U002225,2025-03-13 21:02:11,130.07,4,6,6,5.166057099467972,0.1833333333333333,1690.7095961895182,0,-1.1989972130687772,1,velocity,0.19297357073615218,1,0.9999999558789228,1.0
TXN178661,U003700,2025-02-26 21:03:00,787.78,1,2,2,515.2416343776234,3.0,10304.832687552467,1,3.010534488697012,1,location_ip,0.23332070671011884,1,0.9999999535740526,1.0
TXN130407,U001875,2025-01-23 02:01:37,126.85,4,8,8,3.897866060246137,0.4333333333333333,539.7045314186959,0,-0.7063305429494988,1,velocity,0.20103812339503968,1,0.9999999529203727,1.0
TXN203626,U003050,2025-03-17 10:02:19,82.6,4,9,9,3.2934714913961103,0.4833333333333333,408.8447368629654,0,-0.8045511673011655,1,velocity,0.20641414040443962,1,0.9999999528762471,1.0
TXN126916,U000716,2025-01-20 15:01:58,211.79,4,6,6,2.668716589233485,0.15,1067.486635693394,0,-0.7803417421769426,1,velocity,0.18958065012033376,1,0.9999999494704802,1.0
TXN188443,U004629,2025-03-06 07:01:16,156.94,4,4,4,10.799948709233696,0.5,1295.9938451080434,0,-0.5732207569910682,1,velocity,0.17805695307171343,1,0.9999999461516098,1.0
TXN192042,U000462,2025-03-08 18:01:27,223.54,4,7,7,3.099713822587071,0.75,247.97710580696565,0,-0.3284060088069312,1,velocity,0.1864796582512891,1,0.9999999421586385,1.0
TXN132562,U001361,2025-01-24 17:01:47,152.42,4,5,5,5.082221535856324,0.3166666666666666,962.9472383727772,0,-0.6707443674697431,1,velocity,0.18303849253478977,1,0.9999999355082242,1.0
TXN191164,U001068,2025-03-08 06:02:19,161.09,4,5,5,5.6714876864481765,0.2,1701.4463059344528,0,-1.3150239955743983,1,velocity,0.18630609401049614,1,0.9999999339854776,1.0
TXN207754,U001757,2025-03-20 10:01:36,140.91,4,7,7,3.0592599115045203,0.3166666666666666,579.6492463903302,0,-0.8075383582177547,1,velocity,0.19227860243964634,1,0.9999999310107593,1.0
TXN101318,U000236,2025-01-01 21:02:13,357.59,4,7,7,1.8806211430225368,0.3,376.1242286045073,0,-0.7179796040685421,1,velocity,0.1942507036545964,1,0.9999999272870284,1.0
TXN107252,U005849,2025-01-06 11:01:07,171.55,4,5,5,6.841989665137061,0.4333333333333333,947.3524151728236,0,-0.7990013783654883,1,velocity,0.1850121636109654,1,0.9999999249197308,1.0
TXN206603,U001151,2025-03-19 13:02:08,394.28,4,7,7,1.9869745375450063,0.6833333333333333,174.4660569551713,0,-0.5236619472290155,1,velocity,0.18744296635759417,1,0.9999999223903908,1.0
TXN134497,U004122,2025-01-26 01:01:17,881.14,4,5,5,5.596490978633691,0.3166666666666666,1060.3877643726992,0,-0.8921028001519794,1,velocity,0.1818775486570371,1,0.9999999212786235,1.0
TXN122749,U000490,2025-01-17 14:01:03,166.24,4,4,4,6.155940191278767,0.5166666666666667,714.8833770517276,0,-0.3793570365411302,1,velocity,0.17171632766409217,1,0.9999999189555807,1.0
TXN202749,U003886,2025-03-16 15:02:20,162.93,4,8,8,1.5878952027660058,0.7833333333333333,121.62601553101322,0,-0.7531063263473633,1,velocity,0.1948965273974752,1,0.9999999179859101,1.0
TXN116831,U004980,2025-01-13 09:00:45,266.61,4,4,4,4.204979567648658,0.2,1261.4938702945972,0,-0.8418360840233554,1,velocity,0.1684834653355095,1,0.9999999125029314,1.0
TXN107256,U005849,2025-01-06 11:02:01,127.14,4,8,8,4.643795672763785,0.3166666666666666,879.8770748394539,0,-1.5444825811545753,1,velocity,0.20598695240127018,1,0.9999999115657046,1.0
TXN185973,U005985,2025-03-04 11:00:44,352.97,4,4,4,3.343638984510705,0.2,1003.0916953532114,0,-0.6663944054850726,1,velocity,0.16723087766625166,1,0.9999999078000391,1.0
TXN141407,U001928,2025-01-31 08:01:05,22.15,4,4,4,5.514923951271969,0.1833333333333333,1804.884202234463,0,-1.4746364804881984,1,velocity,0.17885446278241313,1,0.9999999039690374,1.0
TXN174611,U003634,2025-02-24 00:00:57,57.77,4,4,4,6.227162789730092,0.25,1494.519069535222,0,-1.2778115501469127,1,velocity,0.17424919048551168,1,0.9999998898210755,1.0
TXN194928,U001680,2025-03-10 20:01:53,376.95,4,5,5,4.529568978780563,0.4666666666666667,582.3731544146437,0,-0.7636438171594432,1,velocity,0.17988595867880075,1,0.9999998896731785,1.0
TXN169182,U001889,2025-02-20 09:00:38,185.21,4,4,4,4.2684142916176535,0.3,853.6828583235307,0,-0.7008566600523158,1,velocity,0.1679941275747504,1,0.9999998893498663,1.0
TXN210184,U002670,2025-03-22 06:01:42,364.54,4,7,7,5.4386032333096255,0.4833333333333333,675.1369531005053,0,-1.3156840110672323,1,velocity,0.195178698862577,1,0.9999998859955176,1.0
TXN159213,U000543,2025-02-13 02:00:44,268.3,4,4,4,4.281790560431779,0.3166666666666666,811.2866325028634,0,-0.7342225837895975,1,velocity,0.1666086715634426,1,0.9999998771005212,1.0
TXN159215,U000543,2025-02-13 02:01:25,302.27,3,6,6,6.40959167515451,0.1,3845.7550050927057,0,-0.5490534576661186,1,velocity,0.20434638094978042,1,0.9999998744205052,1.0
TXN140438,U005504,2025-01-30 13:04:00,153.53,1,2,2,1181.8821002123354,4.0,17728.23150318503,1,-1.1189284393239776,1,location_ip,0.236557886414968,1,0.9999998709270976,1.0
TXN174464,U004413,2025-02-23 21:02:11,328.15,4,7,7,3.930622812305773,0.0,0.0,0,-0.386311815291032,1,velocity,0.15171943397650045,1,0.999999862387564,1.0
TXN210909,U001111,2025-03-22 17:00:35,982.23,3,3,3,9.983700980869363,0.1166666666666666,5134.474790161387,0,-0.9007394952513488,1,velocity,0.17676808750981654,1,0.9999998605108454,1.0
TXN138930,U002878,2025-01-29 11:01:56,151.63,4,5,5,2.3228011972046594,0.3333333333333333,418.1042154968387,0,-0.7846288649852129,1,velocity,0.17604618218833545,1,0.9999998601128552,1.0
TXN142633,U003239,2025-02-01 00:01:12,959.81,4,4,4,2.151847290085289,0.25,516.4433496204695,0,-0.6124815951987543,1,velocity,0.16619961591024857,1,0.9999998592842787,1.0
TXN112669,U002586,2025-01-10 09:06:00,697.96,1,1,2,2147.334402763061,6.0,21473.344027630603,1,2.1239844230207883,1,location_ip,0.2498040602280035,1,0.9999998567181779,1.0
TXN196592,U002179,2025-03-12 02:01:10,36.96,4,4,4,1.8050646423729295,0.7666666666666667,141.2659285335336,0,-0.2354621527283205,1,velocity,0.15806659647350452,1,0.9999998552782451,1.0
TXN214535,U003048,2025-03-25 09:02:23,67.91,4,7,7,3.2539439174323808,0.2333333333333333,836.7284359111836,0,-1.696582413937644,1,velocity,0.196656493784795,1,0.9999998492519243,1.0
TXN190135,U001313,2025-03-07 11:01:03,102.16,4,4,4,1.66739697270934,0.0833333333333333,1200.525820350725,0,-1.5235755812161662,1,velocity,0.17721096514283097,1,0.9999998136590781,1.0
TXN156515,U004454,2025-02-11 03:02:13,358.31,4,6,6,0.8303715199733892,0.3666666666666666,135.8789759956455,0,-0.9996051578111144,1,velocity,0.18057391623672248,1,0.9999998104494301,1.0
TXN145463,U005061,2025-02-03 02:01:04,2334.01,4,4,4,3.9281094940176575,0.3333333333333333,707.0597089231784,0,-1.0461452502256106,1,velocity,0.16602361059399628,1,0.9999997979771065,1.0
TXN186606,U005987,2025-03-04 19:01:10,201.08,4,4,4,3.280103415264761,0.2,984.0310245794284,0,-1.3305711972306795,1,velocity,0.1692521213657684,1,0.999999792640501,1.0
TXN163443,U001479,2025-02-16 05:00:46,145.23,3,3,3,3.685644352460028,0.05,4422.773222952033,0,-0.6926414676326044,1,velocity,0.17107443190674854,1,0.9999997696743499,1.0
TXN166149,U005375,2025-02-18 04:00:04,164.16,2,2,2,4.573264284316279,0.0333333333333333,8231.875711769302,0,-0.0185127878478482,1,velocity,0.14675480327190749,1,0.9999997431786445,1.0
TXN190770,U005196,2025-03-07 19:00:19,150.73,4,4,4,1.8014021245051313,0.15,720.5608498020525,0,-1.3363435058085875,1,velocity,0.17081695443094536,1,0.9999997377654032,1.0
TXN122508,U005490,2025-01-17 11:01:59,427.35,3,8,8,2.4430927071540864,0.05,2931.7112485849034,0,-0.8008474872124959,1,velocity,0.21224301927947198,1,0.9999997356422591,1.0
TXN119978,U003318,2025-01-15 14:03:00,1218.75,1,2,2,523.8083779793227,3.0,10476.167559586453,1,1.6017968643447773,1,location_ip,0.2257146362067921,1,0.9999997354557675,1.0
TXN119805,U005719,2025-01-15 12:06:00,1499.54,1,1,2,2068.16216806746,6.0,20681.6216806746,1,1.9697961402715791,1,location_ip,0.24636592292090442,1,0.9999997289173712,1.0
