transaction_id,user_id,timestamp,amount,location_city,lat,lon,ip_address,device_id,bank,merchant_category,is_fraud,fraud_type
TXN101690,U002857,2025-01-02 08:50:02,57.13,Lucknow,26.840091587372882,80.9623887365617,49.69.43.23,DEV002857,SBI,rent,0,none
TXN101691,U000974,2025-01-02 08:50:02,366.0,Hyderabad,17.332539493029415,78.48523874698382,49.143.26.40,DEV000974,HDFC,healthcare,0,none
TXN101692,U000202,2025-01-02 08:50:05,472.56,Pune,18.587316010738565,73.88531609537597,49.149.24.154,DEV000202,Paytm_Bank,food_delivery,0,none
TXN101693,U002565,2025-01-02 08:51:09,266.48,Pune,18.565804595745604,73.74962093973998,49.154.69.93,DEV002565,PNB,utility_bill,0,none
TXN101694,U005292,2025-01-02 08:51:42,1153.81,Chennai,13.106848742775924,80.23081479488305,49.216.223.21,DEV005292,Axis,food_delivery,0,none
TXN101695,U004052,2025-01-02 08:51:47,2143.97,Mumbai,19.198840527629347,72.86191410779934,49.66.194.156,DEV004052,BOB,travel,0,none
TXN101696,U003437,2025-01-02 08:52:23,364.6,Chennai,13.095095722922817,80.335370314268,49.31.90.150,DEV003437,Paytm_Bank,utility_bill,0,none
TXN101697,U005111,2025-01-02 08:53:12,1027.98,Jaipur,26.930113909673004,75.71789476881322,49.28.76.228,DEV005111,HDFC,fuel,0,none
TXN101698,U002064,2025-01-02 08:53:31,967.39,Jaipur,26.831120221562355,75.84955763320563,49.78.8.62,DEV002064,Kotak,rent,0,none
TXN101699,U001290,2025-01-02 08:53:58,2243.87,Delhi,28.73633013132748,77.0866830533212,49.224.69.218,DEV001290,ICICI,healthcare,0,none
TXN101700,U005133,2025-01-02 08:53:58,1429.58,Bengaluru,12.944118659515032,77.6237297080972,49.5.153.79,DEV005133,Kotak,travel,0,none
TXN101701,U000533,2025-01-02 08:54:40,131.13,Mumbai,19.176967645495612,72.86486371266292,49.237.114.156,DEV000533,BOB,fuel,0,none
TXN101702,U002664,2025-01-02 08:54:43,121.48,Kolkata,22.57976591366495,88.40425399455965,49.118.8.109,DEV002664,PNB,food_delivery,0,none
TXN101703,U003172,2025-01-02 08:54:50,493.56,Bengaluru,12.884070083767616,77.53576428654571,49.8.224.23,DEV003172,ICICI,entertainment,0,none
TXN101704,U000043,2025-01-02 08:54:57,429.66,Ahmedabad,23.060607531031035,72.5787943707175,49.74.252.61,DEV000043,Paytm_Bank,entertainment,0,none
TXN101705,U005059,2025-01-02 08:56:22,234.34,Guwahati,26.05926076057337,91.81710539272137,49.75.23.163,DEV005059,Kotak,rent,0,none
TXN101706,U002523,2025-01-02 08:56:56,481.47,Guwahati,26.14331411583284,91.79047677924655,49.231.38.159,DEV002523,HDFC,entertainment,0,none
TXN101707,U003594,2025-01-02 08:56:59,212.92,Jaipur,26.865977268438627,75.89893536783923,49.120.54.147,DEV003594,BOB,rent,0,none
TXN101708,U002514,2025-01-02 08:57:19,1524.45,Guwahati,26.112864196258325,91.75660821670783,49.224.162.92,DEV002514,BOB,entertainment,0,none
TXN101709,U003016,2025-01-02 08:58:18,698.9,Jaipur,26.99021395647966,75.73683224567243,49.197.139.115,DEV003016,SBI,travel,0,none
TXN101710,U004386,2025-01-02 08:59:01,216.72,Kolkata,22.536193387845447,88.32210896007221,49.101.135.149,DEV004386,ICICI,utility_bill,0,none
TXN101711,U004801,2025-01-02 08:59:19,203.15,Silchar,24.885349001052848,92.83206099864303,49.239.98.14,DEV004801,PNB,food_delivery,0,none
TXN101712,U000912,2025-01-02 08:59:19,625.01,Silchar,24.69867216916381,92.831838650653,49.146.16.183,DEV000912,PNB,entertainment,0,none
TXN101713,U002165,2025-01-02 08:59:27,496.91,Hyderabad,17.42403247365065,78.47851344173229,49.191.223.142,DEV002165,Paytm_Bank,grocery,0,none
TXN101714,U000410,2025-01-02 08:59:59,262.57,Bengaluru,13.00396692418826,77.51983559204743,49.231.153.72,DEV000410,ICICI,healthcare,0,none
TXN101715,U001807,2025-01-02 09:00:33,528.1,Jaipur,26.907014352077546,75.83208174070248,49.41.46.78,DEV001807,Paytm_Bank,food_delivery,0,none
TXN101716,U003429,2025-01-02 09:00:34,314.97,Silchar,24.90200056191416,92.85258256493496,49.176.202.43,DEV003429,Paytm_Bank,entertainment,0,none
TXN101717,U005650,2025-01-02 09:00:46,150.98,Guwahati,26.104386730526794,91.78918087112349,49.114.58.233,DEV005650,ICICI,healthcare,0,none
TXN101718,U001405,2025-01-02 09:01:23,513.19,Lucknow,26.86847932016199,80.90537248028444,49.204.189.113,DEV001405,Axis,grocery,0,none
TXN101719,U002595,2025-01-02 09:01:59,66.06,Lucknow,26.864849530531753,80.91941407089217,49.159.35.68,DEV002595,SBI,peer_transfer,0,none
TXN101720,U005119,2025-01-02 09:02:02,698.37,Kolkata,22.521750311852937,88.32440980195001,49.59.228.219,DEV005119,Paytm_Bank,fuel,0,none
TXN101721,U003310,2025-01-02 09:02:27,254.37,Chennai,12.989410119477544,80.35973326985804,49.65.175.233,DEV003310,ICICI,grocery,0,none
TXN101722,U005466,2025-01-02 09:02:43,945.85,Pune,18.51587026824544,73.92378402547472,49.55.75.168,DEV005466,SBI,grocery,0,none
TXN101723,U001003,2025-01-02 09:02:47,59.26,Jaipur,26.83825737059835,75.77346321249486,49.35.133.41,DEV001003,ICICI,food_delivery,0,none
TXN101724,U001173,2025-01-02 09:02:56,303.97,Lucknow,26.923776161025955,80.89945943038246,49.86.16.68,DEV001173,Kotak,grocery,0,none
TXN101725,U005374,2025-01-02 09:03:56,1496.45,Kolkata,22.556038402574725,88.38770871551691,49.23.145.241,DEV005374,SBI,entertainment,0,none
TXN101726,U001434,2025-01-02 09:04:19,331.58,Hyderabad,17.381551159623747,78.47796679409171,49.57.170.18,DEV001434,Kotak,food_delivery,0,none
TXN101727,U003322,2025-01-02 09:05:02,384.64,Silchar,24.860136940024763,92.74904815162579,49.189.45.30,DEV003322,ICICI,travel,0,none
TXN101728,U001879,2025-01-02 09:05:38,553.21,Bengaluru,13.030149575803367,77.67886488017135,49.92.137.67,DEV001879,Paytm_Bank,ecommerce,0,none
TXN101729,U001572,2025-01-02 09:05:59,287.93,Guwahati,26.161164056954703,91.69385739265499,49.190.143.114,DEV001572,ICICI,entertainment,0,none
TXN101730,U000799,2025-01-02 09:06:02,548.68,Hyderabad,17.383050434570787,78.54475838922532,49.177.250.161,DEV000799,PNB,utility_bill,0,none
TXN101731,U004363,2025-01-02 09:06:10,198.82,Kolkata,22.606633891396598,88.30917602545249,49.157.2.2,DEV004363,Paytm_Bank,entertainment,0,none
TXN101732,U004046,2025-01-02 09:06:56,40.12,Delhi,28.68535897329397,77.15801402853758,49.133.54.242,DEV004046,Paytm_Bank,utility_bill,0,none
TXN101733,U001643,2025-01-02 09:07:01,757.89,Mumbai,19.087892974828826,72.90032825970944,49.109.252.121,DEV001643,PNB,food_delivery,0,none
TXN101734,U003399,2025-01-02 09:07:23,1207.79,Guwahati,26.21930103148169,91.83861520389061,49.2.141.47,DEV003399,HDFC,grocery,0,none
TXN101735,U002704,2025-01-02 09:07:34,107.84,Lucknow,26.853868102212004,80.96528568039803,49.245.114.200,DEV002704,SBI,travel,0,none
TXN101736,U003645,2025-01-02 09:08:04,740.36,Kolkata,22.47869615762254,88.32241668631293,49.101.220.227,DEV003645,Kotak,entertainment,0,none
TXN101737,U002164,2025-01-02 09:09:33,943.52,Silchar,24.822526064811846,92.78263597277882,49.11.214.216,DEV002164,PNB,peer_transfer,0,none
TXN101738,U004026,2025-01-02 09:09:44,729.23,Guwahati,26.166729418845453,91.83030045432234,49.111.132.114,DEV004026,HDFC,fuel,0,none
TXN101739,U005530,2025-01-02 09:10:14,1313.77,Guwahati,26.155982488055038,91.72911630251372,49.43.77.67,DEV005530,HDFC,food_delivery,0,none
TXN101740,U004167,2025-01-02 09:11:36,848.15,Ahmedabad,23.01807357464362,72.54265486537864,49.143.205.51,DEV004167,PNB,entertainment,0,none
TXN101741,U004900,2025-01-02 09:12:31,706.21,Bengaluru,13.057364418137517,77.52604212142367,49.152.229.114,DEV004900,ICICI,entertainment,0,none
TXN101742,U002927,2025-01-02 09:13:33,295.21,Kolkata,22.588496183467125,88.40493364712611,49.182.216.156,DEV002927,HDFC,rent,0,none
TXN101743,U002225,2025-01-02 09:14:47,329.26,Ahmedabad,23.018207175305903,72.67829834814762,49.94.106.161,DEV002225,ICICI,food_delivery,0,none
TXN101744,U002516,2025-01-02 09:15:02,144.67,Jaipur,26.80496263539636,75.7492318998386,49.92.98.158,DEV002516,BOB,grocery,0,none
TXN101745,U000345,2025-01-02 09:15:40,284.24,Pune,18.516335258295484,73.77301214593717,49.77.79.39,DEV000345,Paytm_Bank,food_delivery,0,none
TXN101746,U004246,2025-01-02 09:15:54,961.01,Guwahati,26.138371515090103,91.71815597879304,49.112.53.4,DEV004246,PNB,fuel,0,none
TXN101747,U003187,2025-01-02 09:16:19,639.27,Hyderabad,17.36090904873752,78.51268708106305,49.40.113.15,DEV003187,Paytm_Bank,utility_bill,0,none
TXN101748,U005638,2025-01-02 09:16:23,737.06,Mumbai,19.03349166161057,72.82365992228469,49.235.128.195,DEV005638,SBI,travel,0,none
TXN101749,U004658,2025-01-02 09:17:58,383.41,Silchar,24.76413765300456,92.81781552366361,49.109.19.179,DEV004658,Paytm_Bank,utility_bill,0,none
TXN101750,U001739,2025-01-02 09:18:10,353.16,Delhi,28.696983075789465,77.13655888882384,49.14.137.60,DEV001739,SBI,food_delivery,0,none
TXN101751,U005917,2025-01-02 09:18:19,381.53,Ahmedabad,23.0191766277822,72.53219003772546,49.86.55.36,DEV005917,Kotak,utility_bill,0,none
TXN101752,U005793,2025-01-02 09:19:01,140.15,Ahmedabad,23.02668493385801,72.5812776940162,49.254.211.188,DEV005793,Paytm_Bank,food_delivery,0,none
TXN101753,U004841,2025-01-02 09:19:06,1072.25,Mumbai,19.1065329054026,72.8518383833408,49.213.165.165,DEV004841,Paytm_Bank,utility_bill,0,none
TXN101754,U004140,2025-01-02 09:20:33,579.13,Ahmedabad,23.04826006288621,72.60548943876015,49.159.218.2,DEV004140,Paytm_Bank,healthcare,0,none
TXN101755,U005489,2025-01-02 09:21:05,793.54,Silchar,24.89967972045654,92.78104597790177,49.132.228.168,DEV005489,BOB,fuel,0,none
TXN101756,U000411,2025-01-02 09:22:01,395.76,Delhi,28.644199003169582,77.15779063281832,49.65.131.149,DEV000411,Axis,grocery,0,none
TXN101757,U005229,2025-01-02 09:22:12,207.15,Mumbai,19.02076307164531,72.80476952558632,49.24.179.156,DEV005229,Axis,grocery,0,none
TXN101758,U002890,2025-01-02 09:23:18,91.87,Delhi,28.722830557221762,77.15859027285867,49.103.53.200,DEV002890,HDFC,food_delivery,0,none
TXN101759,U002966,2025-01-02 09:23:23,277.12,Lucknow,26.836980556407003,80.95784348798699,49.110.192.163,DEV002966,BOB,travel,0,none
TXN101760,U004961,2025-01-02 09:24:14,118.87,Silchar,24.855653189794815,92.62760490024071,49.132.145.70,DEV004961,PNB,fuel,0,none
TXN101761,U003117,2025-01-02 09:26:38,151.68,Pune,18.561434498182216,73.99017211335446,49.129.235.151,DEV003117,SBI,rent,0,none
TXN101762,U001443,2025-01-02 09:27:00,9602.24,Lucknow,26.8467,80.9462,49.131.129.218,DEV001443,PNB,peer_transfer,1,amount_spike
TXN101763,U005651,2025-01-02 09:27:36,392.42,Jaipur,26.829085912352024,75.77968825134488,49.223.69.33,DEV005651,PNB,entertainment,0,none
TXN101764,U000358,2025-01-02 09:27:43,314.61,Mumbai,19.010182012129167,72.90476800044985,49.61.237.78,DEV000358,SBI,ecommerce,0,none
TXN101765,U002277,2025-01-02 09:28:00,264.59,Chennai,13.124906889849493,80.27181458086328,49.7.245.150,DEV002277,Paytm_Bank,ecommerce,0,none
TXN101766,U004670,2025-01-02 09:29:32,1293.39,Hyderabad,17.281237843428904,78.55149463060373,49.230.141.245,DEV004670,Paytm_Bank,fuel,0,none
TXN101767,U005238,2025-01-02 09:30:59,169.27,Delhi,28.706180306344162,77.10105242797593,49.24.66.184,DEV005238,Paytm_Bank,healthcare,0,none
TXN101768,U005944,2025-01-02 09:31:23,540.23,Mumbai,19.045570548141306,72.98083450611088,49.135.12.83,DEV005944,Axis,grocery,0,none
TXN101769,U002145,2025-01-02 09:32:10,1061.72,Bengaluru,12.920232478196038,77.71522028540875,49.82.162.72,DEV002145,PNB,food_delivery,0,none
TXN101770,U003488,2025-01-02 09:32:13,782.05,Delhi,28.770967170132476,77.06478028044354,49.101.90.130,DEV003488,Axis,utility_bill,0,none
TXN101771,U005575,2025-01-02 09:32:15,1877.66,Chennai,13.08723163065124,80.28301419133629,49.1.62.86,DEV005575,BOB,healthcare,0,none
TXN101772,U005158,2025-01-02 09:32:19,836.37,Delhi,28.76290308612752,77.0766352752675,49.67.236.238,DEV005158,BOB,healthcare,0,none
TXN101773,U004060,2025-01-02 09:32:26,124.44,Chennai,13.102779118340822,80.2965505697078,49.225.159.159,DEV004060,SBI,rent,0,none
TXN101774,U004779,2025-01-02 09:32:41,179.72,Mumbai,19.06382222994153,72.76977420947496,49.28.33.195,DEV004779,Kotak,travel,0,none
TXN101775,U002485,2025-01-02 09:32:52,304.44,Delhi,28.766184387623163,77.09899578400285,49.42.252.44,DEV002485,PNB,ecommerce,0,none
TXN101776,U004360,2025-01-02 09:33:27,1294.4,Lucknow,26.847220993815917,80.95175058382048,49.64.251.155,DEV004360,PNB,food_delivery,0,none
TXN101777,U005838,2025-01-02 09:34:21,634.15,Bengaluru,12.887474741612076,77.64814459462967,49.189.8.233,DEV005838,BOB,entertainment,0,none
TXN101778,U005239,2025-01-02 09:34:45,260.75,Guwahati,26.126422121289057,91.73913226292021,49.167.102.137,DEV005239,HDFC,ecommerce,0,none
TXN101779,U003472,2025-01-02 09:34:55,429.55,Delhi,28.70574876120312,77.01774160328293,49.254.85.164,DEV003472,SBI,grocery,0,none
TXN101780,U005986,2025-01-02 09:35:20,223.99,Delhi,28.70150270651376,77.17800432096178,49.233.85.21,DEV005986,Kotak,food_delivery,0,none
TXN101781,U001302,2025-01-02 09:35:42,633.03,Delhi,28.688315009928083,77.1198611081673,49.78.219.10,DEV001302,PNB,fuel,0,none
TXN101782,U001649,2025-01-02 09:36:44,321.51,Hyderabad,17.364266631282934,78.44943770698106,49.7.189.88,DEV001649,PNB,grocery,0,none
TXN101783,U000801,2025-01-02 09:36:56,358.68,Bengaluru,13.008229964483931,77.62115038267233,49.29.131.163,DEV000801,HDFC,travel,0,none
TXN101784,U003524,2025-01-02 09:38:42,1316.51,Delhi,28.756128006716555,77.0151987989738,49.238.160.89,DEV003524,Paytm_Bank,grocery,0,none
TXN101785,U000102,2025-01-02 09:38:57,439.82,Mumbai,19.16716219472592,72.87818378361811,49.170.173.213,DEV000102,Paytm_Bank,entertainment,0,none
TXN101786,U000122,2025-01-02 09:39:18,472.55,Ahmedabad,22.96908267069574,72.59049273582767,49.179.157.37,DEV000122,ICICI,healthcare,0,none
TXN101787,U000060,2025-01-02 09:39:21,1424.26,Guwahati,26.246410585770796,91.72606192511785,49.5.64.183,DEV000060,BOB,grocery,0,none
TXN101788,U004760,2025-01-02 09:39:34,306.28,Silchar,24.83072712339723,92.79106904342939,49.68.80.61,DEV004760,HDFC,utility_bill,0,none
TXN101789,U005609,2025-01-02 09:40:24,693.99,Bengaluru,13.056913794531887,77.55811552170746,49.120.36.66,DEV005609,SBI,rent,0,none
TXN101790,U000591,2025-01-02 09:40:38,207.97,Kolkata,22.54864661341961,88.38100526450167,49.177.111.60,DEV000591,HDFC,healthcare,0,none
TXN101791,U002018,2025-01-02 09:41:11,628.48,Lucknow,26.844527736097344,81.01155861322938,49.66.21.135,DEV002018,SBI,grocery,0,none
TXN101792,U003809,2025-01-02 09:41:29,478.38,Jaipur,26.886140535944442,75.7585918364797,49.72.249.48,DEV003809,Paytm_Bank,ecommerce,0,none
TXN101793,U004461,2025-01-02 09:42:33,160.73,Guwahati,26.112144903702454,91.7527006682904,49.234.170.72,DEV004461,Paytm_Bank,grocery,0,none
TXN101794,U005059,2025-01-02 09:42:43,668.03,Guwahati,26.303841905487992,91.80715457601829,49.75.23.240,DEV005059,Kotak,food_delivery,0,none
TXN101795,U002668,2025-01-02 09:44:13,740.12,Bengaluru,12.999175295786214,77.63679562448586,49.68.214.153,DEV002668,PNB,ecommerce,0,none
TXN101796,U002929,2025-01-02 09:45:40,285.39,Jaipur,26.897507184600606,75.70330789784009,49.43.225.149,DEV002929,Axis,travel,0,none
TXN101797,U003687,2025-01-02 09:46:05,3040.22,Ahmedabad,23.048290190287098,72.55141157141348,49.156.198.60,DEV003687,HDFC,food_delivery,0,none
TXN101798,U004791,2025-01-02 09:46:21,520.49,Delhi,28.61787872806259,77.11068860391654,49.140.128.180,DEV004791,PNB,food_delivery,0,none
TXN101799,U002203,2025-01-02 09:47:18,468.41,Lucknow,26.758139899637747,80.9350194401911,49.78.154.20,DEV002203,HDFC,ecommerce,0,none
TXN101800,U004507,2025-01-02 09:47:37,1261.36,Kolkata,22.50166455406042,88.33348382167149,49.247.32.211,DEV004507,PNB,healthcare,0,none
TXN101801,U004137,2025-01-02 09:48:56,418.65,Mumbai,19.076969426737325,72.8846243155987,49.232.244.52,DEV004137,Kotak,rent,0,none
TXN101802,U001599,2025-01-02 09:49:38,1007.04,Bengaluru,12.9478542811764,77.60966121950983,49.176.93.58,DEV001599,BOB,entertainment,0,none
TXN101803,U000100,2025-01-02 09:50:02,62.91,Jaipur,26.88420057258153,75.77504711736162,49.199.12.34,DEV000100,Paytm_Bank,peer_transfer,0,none
TXN101804,U002073,2025-01-02 09:51:03,98.88,Pune,18.484645470223946,73.83088222895597,49.134.212.165,DEV002073,SBI,entertainment,0,none
TXN101805,U000053,2025-01-02 09:52:17,150.4,Silchar,24.856257050300858,92.66487861675945,49.177.220.152,DEV000053,BOB,food_delivery,0,none
TXN101806,U000972,2025-01-02 09:52:55,593.04,Silchar,24.802888129133095,92.75459652132267,49.139.125.48,DEV000972,HDFC,travel,0,none
TXN101807,U004165,2025-01-02 09:53:05,275.17,Mumbai,19.053049129651466,72.78463339237148,49.41.126.37,DEV004165,ICICI,peer_transfer,0,none
TXN101808,U000269,2025-01-02 09:53:12,622.89,Chennai,12.987423647634456,80.29738942725756,49.232.238.138,DEV000269,Paytm_Bank,healthcare,0,none
TXN101809,U003638,2025-01-02 09:55:57,836.19,Guwahati,26.251372834346682,91.73661135438049,49.253.208.234,DEV003638,ICICI,food_delivery,0,none
TXN101810,U002172,2025-01-02 09:56:33,84.98,Kolkata,22.55860789502623,88.36471911286183,49.106.83.237,DEV002172,HDFC,peer_transfer,0,none
TXN101811,U004002,2025-01-02 09:56:33,329.06,Jaipur,26.921006638427627,75.81836698685782,49.116.208.217,DEV004002,ICICI,rent,0,none
TXN101812,U001571,2025-01-02 09:57:00,228.65,Kolkata,22.596938911424946,88.4113822841802,49.111.119.219,DEV001571,Axis,ecommerce,0,none
TXN101813,U005767,2025-01-02 09:58:12,245.78,Hyderabad,17.3363023911906,78.52893143875158,49.44.3.196,DEV005767,HDFC,fuel,0,none
TXN101814,U005125,2025-01-02 09:58:28,406.72,Lucknow,26.810235372042374,81.01844578813554,49.135.4.122,DEV005125,Kotak,rent,0,none
TXN101815,U003424,2025-01-02 09:58:37,169.78,Jaipur,26.92737551219963,75.78286959151838,49.67.151.79,DEV003424,PNB,grocery,0,none
TXN101816,U002592,2025-01-02 09:58:48,251.43,Silchar,24.785791855389522,92.81073105950671,49.22.136.143,DEV002592,Axis,utility_bill,0,none
TXN101817,U005319,2025-01-02 09:59:15,616.59,Bengaluru,12.935752411050478,77.57224927492781,49.57.186.37,DEV005319,Kotak,fuel,0,none
TXN101818,U000524,2025-01-02 09:59:38,570.36,Kolkata,22.631328677388023,88.39941575388927,49.87.210.251,DEV000524,Kotak,food_delivery,0,none
TXN101819,U000785,2025-01-02 09:59:55,1319.92,Mumbai,19.14982808199198,72.85824610242334,49.48.76.91,DEV000785,Paytm_Bank,ecommerce,0,none
TXN101820,U002037,2025-01-02 10:00:13,668.38,Jaipur,26.92512972739039,75.81757617777593,49.109.212.66,DEV002037,Kotak,grocery,0,none
TXN101821,U003949,2025-01-02 10:00:47,504.94,Hyderabad,17.41595247072879,78.44509064225396,49.242.96.115,DEV003949,HDFC,peer_transfer,0,none
TXN101822,U004650,2025-01-02 10:01:08,803.32,Bengaluru,12.967271509653203,77.62028613723773,49.227.120.93,DEV004650,SBI,healthcare,0,none
TXN101823,U004865,2025-01-02 10:01:11,1380.46,Silchar,24.811678679434934,92.75980605291635,49.217.212.241,DEV004865,Kotak,utility_bill,0,none
TXN101824,U002084,2025-01-02 10:02:03,141.12,Guwahati,26.1700403277466,91.84605658476895,49.250.157.168,DEV002084,HDFC,rent,0,none
TXN101825,U002201,2025-01-02 10:03:35,509.44,Guwahati,26.19343608632718,91.73774076514214,49.104.195.143,DEV002201,Kotak,peer_transfer,0,none
TXN101826,U005835,2025-01-02 10:03:44,640.27,Ahmedabad,23.053475764440385,72.55874197387901,49.27.249.196,DEV005835,ICICI,fuel,0,none
TXN101827,U005439,2025-01-02 10:05:02,366.38,Chennai,13.103865549026699,80.27440167306338,49.118.58.222,DEV005439,PNB,ecommerce,0,none
TXN101828,U005675,2025-01-02 10:05:14,166.94,Silchar,24.8761096451299,92.79852378462675,49.85.244.15,DEV005675,SBI,ecommerce,0,none
TXN101829,U001488,2025-01-02 10:05:40,133.75,Ahmedabad,22.99890978749874,72.57990576863243,49.28.119.253,DEV001488,Paytm_Bank,ecommerce,0,none
TXN101830,U001649,2025-01-02 10:05:53,423.1,Hyderabad,17.440796762711603,78.49511308248677,49.7.189.81,DEV001649,PNB,fuel,0,none
TXN101831,U002224,2025-01-02 10:06:33,701.2,Chennai,13.103198068770103,80.22021476510164,49.62.123.190,DEV002224,Kotak,rent,0,none
TXN101832,U002620,2025-01-02 10:06:46,519.45,Delhi,28.68679315293438,77.11533460242426,49.215.58.225,DEV002620,BOB,grocery,0,none
TXN101833,U005924,2025-01-02 10:07:38,117.28,Silchar,24.8119344224135,92.80876618271186,49.1.100.61,DEV005924,Axis,rent,0,none
TXN101834,U000113,2025-01-02 10:08:03,528.89,Chennai,13.085693827720066,80.26691915137707,49.24.151.10,DEV000113,Axis,fuel,0,none
TXN101835,U002796,2025-01-02 10:08:19,170.89,Chennai,13.040041702334175,80.2030118694762,49.35.57.183,DEV002796,SBI,fuel,0,none
TXN101836,U005806,2025-01-02 10:09:17,160.57,Chennai,13.132658156759547,80.22690491563898,49.81.17.77,DEV005806,BOB,food_delivery,0,none
TXN101837,U002514,2025-01-02 10:11:31,885.92,Guwahati,26.137197979801524,91.70770058527269,49.224.162.2,DEV002514,BOB,travel,0,none
TXN101838,U001644,2025-01-02 10:11:39,1627.73,Pune,18.621250668800997,73.78874208050173,49.149.169.44,DEV001644,PNB,food_delivery,0,none
TXN101839,U003275,2025-01-02 10:11:43,206.06,Lucknow,26.85615542977256,80.92184783271775,49.25.202.245,DEV003275,ICICI,food_delivery,0,none
TXN101840,U002012,2025-01-02 10:12:21,478.07,Pune,18.57373036070012,73.90170755647743,49.76.43.45,DEV002012,PNB,grocery,0,none
TXN101841,U003498,2025-01-02 10:12:33,587.92,Pune,18.590557449802848,73.81337541700019,49.8.11.121,DEV003498,ICICI,entertainment,0,none
TXN101842,U004000,2025-01-02 10:13:13,576.99,Jaipur,26.860103310388464,75.67860794457644,49.242.47.58,DEV004000,Kotak,grocery,0,none
TXN101843,U000343,2025-01-02 10:13:53,467.94,Chennai,13.12646526584205,80.20083065449523,49.109.52.84,DEV000343,Kotak,rent,0,none
TXN101844,U005039,2025-01-02 10:14:20,627.13,Kolkata,22.530319484287027,88.33010822751115,49.21.135.203,DEV005039,ICICI,utility_bill,0,none
TXN101845,U005756,2025-01-02 10:14:54,519.58,Chennai,13.077984659653803,80.35858394111963,49.236.34.158,DEV005756,HDFC,rent,0,none
TXN101846,U005858,2025-01-02 10:15:11,186.39,Lucknow,26.898092700563566,81.04793685487073,49.51.22.171,DEV005858,Axis,entertainment,0,none
TXN101847,U005273,2025-01-02 10:16:41,600.59,Pune,18.420249327694385,73.7274837778214,49.107.70.123,DEV005273,Kotak,travel,0,none
TXN101848,U001470,2025-01-02 10:16:42,186.48,Lucknow,26.873182149499343,80.94681213941536,49.221.179.165,DEV001470,SBI,peer_transfer,0,none
TXN101849,U004378,2025-01-02 10:20:13,536.97,Chennai,13.06731815298951,80.29801731997357,49.244.10.173,DEV004378,Paytm_Bank,peer_transfer,0,none
TXN101850,U002464,2025-01-02 10:20:16,3024.4,Kolkata,22.58016021299461,88.38433584506491,49.130.103.103,DEV002464,Axis,fuel,0,none
TXN101851,U004039,2025-01-02 10:21:07,263.83,Silchar,24.879054629487634,92.74740721590729,49.238.96.137,DEV004039,Paytm_Bank,rent,0,none
TXN101852,U005158,2025-01-02 10:21:08,1297.82,Delhi,28.79263583458159,77.10944632049589,49.67.236.78,DEV005158,BOB,food_delivery,0,none
TXN101853,U004794,2025-01-02 10:21:09,1105.16,Hyderabad,17.349679618703508,78.44485885132676,49.173.36.85,DEV004794,BOB,ecommerce,0,none
TXN101854,U002312,2025-01-02 10:21:59,1446.24,Delhi,28.588342455179873,77.15807579783606,49.65.56.165,DEV002312,Paytm_Bank,ecommerce,0,none
TXN101855,U000093,2025-01-02 10:22:41,360.2,Hyderabad,17.328925205312782,78.48415368827482,49.41.141.153,DEV000093,Axis,grocery,0,none
TXN101856,U000010,2025-01-02 10:22:58,92.79,Kolkata,22.619632587224274,88.32024099638168,49.34.144.89,DEV000010,PNB,grocery,0,none
TXN101857,U001507,2025-01-02 10:24:40,10.0,Mumbai,19.092927532781648,72.86146128268136,49.74.20.243,DEV001507,SBI,utility_bill,0,none
TXN101858,U005797,2025-01-02 10:26:44,103.73,Bengaluru,12.902417036174826,77.576199034946,49.189.172.186,DEV005797,Paytm_Bank,fuel,0,none
TXN101859,U005544,2025-01-02 10:26:46,306.56,Mumbai,19.07117837491243,72.9023006092759,49.173.159.71,DEV005544,ICICI,utility_bill,0,none
TXN101860,U004532,2025-01-02 10:27:27,446.91,Pune,18.45912502719939,73.92548946906754,49.176.116.107,DEV004532,Axis,utility_bill,0,none
TXN101861,U002124,2025-01-02 10:27:35,72.76,Kolkata,22.45801005838734,88.34181738451164,49.77.243.157,DEV002124,BOB,travel,0,none
TXN101862,U003919,2025-01-02 10:28:31,682.0,Guwahati,26.116116298680865,91.73697710211145,49.100.19.29,DEV003919,PNB,food_delivery,0,none
TXN101863,U005218,2025-01-02 10:32:45,216.94,Mumbai,19.11772887982436,72.92390616878647,49.221.121.83,DEV005218,ICICI,utility_bill,0,none
TXN101864,U002385,2025-01-02 10:32:55,5772.02,Delhi,28.713533185071093,77.13191119364235,49.135.165.173,DEV002385,Paytm_Bank,entertainment,0,none
TXN101865,U004505,2025-01-02 10:33:10,476.31,Silchar,24.797291478845974,92.85104787412462,49.183.166.70,DEV004505,ICICI,rent,0,none
TXN101866,U000597,2025-01-02 10:35:02,214.33,Kolkata,22.529508388205354,88.35043949819082,49.227.134.44,DEV000597,Kotak,ecommerce,0,none
TXN101867,U004067,2025-01-02 10:35:09,314.77,Silchar,24.88871486727276,92.77768155293421,49.215.230.197,DEV004067,Paytm_Bank,food_delivery,0,none
TXN101868,U005206,2025-01-02 10:35:36,1217.45,Mumbai,19.130073472677157,72.89107595041382,49.186.231.230,DEV005206,Axis,rent,0,none
TXN101869,U004368,2025-01-02 10:35:38,38.6,Delhi,28.75657474283386,77.1016032649849,49.37.167.78,DEV004368,HDFC,grocery,0,none
