transaction_id,user_id,timestamp,amount,txns_last_1min,txns_last_5min,distinct_ips_last_1hr,km_from_prev,minutes_since_prev,implied_speed_kmh,is_new_device,amount_zscore,is_fraud,fraud_type
TXN100248,U001979,2025-01-01 08:58:19,649.19,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN107682,U001979,2025-01-06 17:15:18,684.19,1,1,1,10.991054387654666,7696.983333333334,0.08567814619051359,False,0.16969121048012917,0,none
TXN114493,U001979,2025-01-11 14:23:46,714.69,1,1,1,7.190899980340424,7028.466666666666,0.06138664651660753,False,1.4644972354581793,0,none
TXN115965,U001979,2025-01-12 15:56:44,603.48,1,1,1,6.4376479272310885,1532.9666666666667,0.2519682156388693,False,-1.657155512124802,0,none
TXN127750,U001979,2025-01-21 08:01:42,812.64,1,1,1,9.530280155478497,12484.966666666667,0.04580042739364221,False,1.9020574165076414,0,none
TXN132824,U001979,2025-01-24 19:22:52,599.17,1,1,1,7.1536397785860535,5001.166666666667,0.08582365182427364,False,-1.1689114166960857,0,none
TXN141384,U001979,2025-01-31 07:35:03,359.9,1,1,1,10.470338527752634,9372.183333333332,0.06703030546050188,False,-2.258783853023215,0,none
TXN147094,U001979,2025-02-04 09:29:54,396.2,1,1,1,3.5096317138447475,5874.85,0.03584396245532819,False,-1.5258337442726262,0,none
TXN150257,U001979,2025-02-06 14:26:09,662.01,1,1,1,5.065549476451493,3176.25,0.09568924630841073,False,0.4084818609145203,0,none
TXN151427,U001979,2025-02-07 12:06:04,945.24,1,1,1,11.207622629800255,1299.9166666666667,0.5173080513786898,False,1.9341868470319166,0,none
TXN158935,U001979,2025-02-12 19:37:21,704.11,1,1,1,9.351073542559218,7651.283333333334,0.07332945182009376,False,0.37026782230424904,0,none
TXN164627,U001979,2025-02-16 20:46:15,645.36,1,1,1,7.889293944655774,5828.9,0.0812087420747219,False,-0.018306916372205714,0,none
TXN164692,U001979,2025-02-16 21:46:15,465.28,1,1,1,16.03088491959677,60.0,16.03088491959677,False,-1.1440264437317151,0,none
TXN165518,U001979,2025-02-17 16:34:10,78.5,1,1,1,5.833842296494723,1127.9166666666667,0.3103336869949169,False,-2.6014822497675683,0,none
TXN179152,U001979,2025-02-27 10:46:32,596.86,1,1,1,13.797443446042815,14052.366666666667,0.058911543258139354,False,0.01252557995902311,0,none
TXN180629,U001979,2025-02-28 12:53:23,1015.65,1,1,1,16.353350293430513,1566.85,0.6262252401990176,False,1.8724629401710653,0,none
TXN181670,U001979,2025-03-01 08:15:43,300.39,1,1,1,10.444849982424016,1162.3333333333333,0.5391663311833447,False,-1.3854927534007961,0,none
TXN183940,U001979,2025-03-02 20:01:14,861.32,1,1,1,15.09596514377747,2145.516666666667,0.42216307274548387,False,1.1155331552429846,0,none
TXN184779,U001979,2025-03-03 13:26:16,789.71,1,1,1,13.165311837666943,1045.0333333333333,0.7558789610475104,False,0.7555907403039247,0,none
TXN195902,U001979,2025-03-11 15:51:05,514.67,1,1,1,4.3327811097821884,11664.816666666668,0.022286408266476366,False,-0.4931022001062525,0,none
TXN198425,U001979,2025-03-13 12:25:40,702.4,1,1,1,14.203650720798432,2674.5833333333335,0.31863619002881666,False,0.37530879543496126,0,none
TXN208833,U001979,2025-03-21 06:23:04,716.97,1,1,1,4.278581013156511,11157.4,0.023008484126175517,False,0.4323569388773319,0,none
TXN102982,U001980,2025-01-03 07:53:23,111.88,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN117924,U001980,2025-01-13 23:20:23,165.42,1,1,1,5.321163380229413,15327.0,0.020830547583595274,False,1.0575593568522101,0,none
TXN118274,U001980,2025-01-14 10:00:00,124.65,1,1,1,5.386606322546507,639.6166666666667,0.5052969945844498,False,-0.5006497870122152,0,none
TXN118279,U001980,2025-01-14 10:02:00,252.7,1,2,2,1357.7741901445263,2.0,40733.22570433579,True,1.8666690438859077,1,location_ip
TXN119914,U001980,2025-01-15 13:16:37,162.56,1,1,1,1365.3893431887413,1634.6166666666666,50.11778128898181,True,-0.020016410399755144,0,none
TXN120036,U001980,2025-01-15 14:58:31,73.95,1,1,1,9.173296921422972,101.9,5.4013524561862445,False,-1.4590983687407297,0,none
TXN127200,U001980,2025-01-20 18:36:21,139.54,1,1,1,4.806360709231757,7417.833333333333,0.03887680264505432,False,-0.1602108475185779,0,none
TXN129796,U001980,2025-01-22 17:00:48,179.98,1,1,1,1.75679459606938,2784.45,0.037855833562880574,False,0.6152906743758109,0,none
TXN134174,U001980,2025-01-25 19:33:01,76.49,1,1,1,13.999871325278267,4472.216666666666,0.18782459395975062,False,-1.344378175798443,0,none
TXN139156,U001980,2025-01-29 14:26:03,133.45,1,1,1,14.89410647591426,5453.033333333334,0.16388060257988316,False,-0.18200191026312973,0,none
TXN141400,U001980,2025-01-31 07:58:01,169.42,1,1,1,20.167651333411964,2491.9666666666667,0.4855839751754509,False,0.5411507260084876,0,none
TXN159207,U001980,2025-02-13 01:43:36,86.93,1,1,1,24.750402751200152,18345.583333333332,0.08094723062709967,False,-1.1299715327867663,0,none
TXN161284,U001980,2025-02-14 13:52:34,155.53,1,1,1,13.35089507496952,2168.9666666666667,0.36932504164725344,False,0.3219826895065356,0,none
TXN165703,U001980,2025-02-17 18:25:06,102.21,1,1,1,4.550414079738467,4592.533333333334,0.05944972523174747,False,-0.8036567638169622,0,none
TXN166023,U001980,2025-02-17 21:47:03,191.27,1,1,1,5.484934013848591,201.95,1.6295916852236467,False,1.0956284055455845,0,none
TXN168160,U001980,2025-02-19 13:32:56,120.67,1,1,1,6.494660093210146,2385.883333333333,0.16332718375134667,False,-0.44720989978964315,0,none
TXN172257,U001980,2025-02-22 12:40:37,97.4,1,1,1,5.169089135098972,4267.683333333333,0.0726729993492031,False,-0.9195467405566145,0,none
TXN186113,U001980,2025-03-04 12:51:02,106.35,1,1,1,11.388378405499795,14410.416666666666,0.04741727599803298,False,-0.6857418216757092,0,none
TXN192736,U001980,2025-03-09 09:04:05,10.0,1,1,1,7.190509758655091,6973.05,0.06187114469555008,False,-2.3690722409805525,0,none
TXN198320,U001980,2025-03-13 11:04:17,106.4,1,1,1,10.047244121225669,5880.2,0.10251941214134555,False,-0.4434618236843155,0,none
TXN204187,U001980,2025-03-17 17:43:21,143.23,1,1,1,20.379703639318592,6159.066666666667,0.19853368773825833,False,0.29274409555020653,0,none
TXN207730,U001980,2025-03-20 09:45:14,116.83,1,1,1,10.20416006417781,3841.883333333333,0.15936184176614818,False,-0.24582619763714278,0,none
TXN213903,U001980,2025-03-24 18:43:30,84.44,1,1,1,16.059228406374206,6298.266666666666,0.1529871241371889,False,-0.8913347550851115,0,none
TXN102500,U001981,2025-01-02 18:58:31,150.1,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN111735,U001981,2025-01-09 15:54:06,118.41,1,1,1,15.75777222099977,9895.583333333334,0.09554427479531974,False,-0.8676724255948307,0,none
TXN121083,U001981,2025-01-16 10:49:39,152.31,1,1,1,9.28889397211281,9775.55,0.05701302109106584,False,0.9519456683055494,0,none
TXN129719,U001981,2025-01-22 16:18:46,186.81,1,1,1,7.318266629390154,8969.116666666667,0.04895643730394214,False,1.6649655556805696,0,none
TXN132179,U001981,2025-01-24 11:31:12,217.44,1,1,1,7.797451024870252,2592.4333333333334,0.18046638093896925,False,1.724046608881992,0,none
TXN151696,U001981,2025-02-07 16:14:00,209.52,1,1,1,7.558793310025377,20442.8,0.022185199610695337,False,1.1545438614467205,0,none
TXN157105,U001981,2025-02-11 14:12:15,31.54,1,1,1,9.858825358536379,5638.25,0.10491367383712726,False,-2.2073394682119023,0,none
TXN161876,U001981,2025-02-14 20:33:44,139.05,1,1,1,0.8878433625157837,4701.483333333334,0.01133059461750306,False,-0.22358997194967495,0,none
TXN166605,U001981,2025-02-18 12:03:08,150.65,1,1,1,7.358851486008622,5249.4,0.0841107724998128,False,4.508498976389554e-05,0,none
TXN171471,U001981,2025-02-21 19:50:43,95.17,1,1,1,10.919255171571212,4787.583333333333,0.136844680223691,False,-1.0060415692868916,0,none
TXN171590,U001981,2025-02-21 21:14:19,140.12,1,1,1,3.420748519511718,83.6,2.4550826695060177,False,-0.0951538022704943,0,none
TXN172557,U001981,2025-02-22 17:08:42,168.75,1,1,1,6.124227334902716,1194.3833333333334,0.3076513459616507,False,0.47838560839558153,0,none
TXN173776,U001981,2025-02-23 13:02:08,175.91,1,1,1,5.789709856686455,1193.4333333333334,0.2910783381849459,False,0.5980478946845407,0,none
TXN203276,U001981,2025-03-16 21:46:44,138.54,1,1,1,4.793241474443072,30764.6,0.009348227783445398,False,-0.220187996584538,0,none
TXN204939,U001981,2025-03-18 09:26:05,141.95,1,1,1,5.003542356354659,2139.35,0.14032885754143995,False,-0.13692658826569712,0,none
TXN207241,U001981,2025-03-19 20:30:31,133.29,1,1,1,12.174360509992349,2104.4333333333334,0.34710609218611865,False,-0.3286366171415527,0,none
TXN207741,U001981,2025-03-20 09:51:38,101.24,1,1,1,8.781596111682548,801.1166666666667,0.6577016664667479,False,-1.0360826520311477,0,none
TXN210387,U001981,2025-03-22 09:24:27,150.9,1,1,1,4.727652486139393,2852.8166666666666,0.09943125770496886,False,0.15760837629374697,0,none
TXN210580,U001981,2025-03-22 11:49:10,160.16,1,1,1,10.440109619606755,144.71666666666667,4.328503354898574,False,0.37474469576683195,0,none
TXN211957,U001981,2025-03-23 10:59:41,147.13,1,1,1,7.3930073369700215,1390.5166666666667,0.3190040442172823,False,0.043597179598944096,0,none
TXN217640,U001981,2025-03-27 13:54:45,147.53,1,1,1,4.423509834283439,5935.066666666667,0.04471905792527009,False,0.05260424416407829,0,none
TXN103057,U001982,2025-01-03 08:44:29,190.22,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN103170,U001982,2025-01-03 10:06:06,209.91,1,1,1,0.7083876150059722,81.61666666666666,0.5207668805434961,False,0.30778609725978145,0,none
TXN104507,U001982,2025-01-04 09:30:33,208.41,1,1,1,7.434458636633517,1404.45,0.317610109436442,False,0.7613562011884565,0,none
TXN105145,U001982,2025-01-04 18:20:30,199.66,1,1,1,18.595870999181038,529.95,2.105391565149282,False,-0.3505642182329006,0,none
TXN109587,U001982,2025-01-07 22:35:49,211.27,1,1,1,9.456624323526347,4575.316666666667,0.12401271884530705,False,1.0375002760641658,0,none
TXN129318,U001982,2025-01-22 09:59:28,231.68,1,1,1,1.7664703041227445,20843.65,0.005084916425259715,False,2.006032396613517,0,none
TXN146093,U001982,2025-02-03 13:35:25,188.49,1,1,1,11.567496463678765,17495.95,0.03966916845445522,False,-1.3593651114461223,0,none
TXN151619,U001982,2025-02-07 14:42:50,208.91,1,1,1,14.157415322233906,5827.416666666667,0.1457669783924897,False,0.2371318334388649,0,none
TXN164299,U001982,2025-02-16 16:57:44,246.46,1,1,1,12.449098821087988,13094.9,0.057040980020105485,False,2.1735106687267645,0,none
TXN182326,U001982,2025-03-01 17:27:07,174.45,1,1,1,13.588726389793246,18749.383333333335,0.043485354632335174,False,-1.7265426844311622,0,none
TXN187791,U001982,2025-03-05 17:03:12,230.87,1,1,1,3.541481648252163,5736.083333333333,0.03704424893207557,False,1.133292484273277,0,none
TXN196496,U001982,2025-03-11 22:09:37,242.23,1,1,1,6.726287411831138,8946.416666666666,0.04511049057367866,False,1.4859266751484752,0,none
TXN201155,U001982,2025-03-15 11:43:43,191.15,1,1,1,8.671433534957906,5134.1,0.10133928285336755,False,-0.9382483021964617,0,none
TXN201742,U001982,2025-03-15 19:10:02,310.74,1,1,1,12.473817841151662,446.31666666666666,1.6769014611503785,False,2.9350556689823457,0,none
TXN202639,U001982,2025-03-16 13:27:38,232.85,1,1,1,7.980774176980855,1097.6,0.43626680996615463,False,0.4632633799347467,0,none
TXN214627,U001982,2025-03-25 10:06:25,169.35,1,1,1,5.1309488573263815,12758.783333333333,0.02412901946812454,False,-1.4299059757778974,0,none
TXN217153,U001982,2025-03-27 08:11:31,221.71,1,1,1,7.9634817826402164,2765.1,0.1727998650892962,False,0.18897837573175716,0,none
TXN221494,U001982,2025-03-30 09:04:57,178.78,1,1,1,11.442861175780658,4373.433333333333,0.15698688380909878,False,-1.1056616881057202,0,none
TXN221913,U001982,2025-03-30 14:19:25,139.59,1,1,1,15.270674491741538,314.46666666666664,2.9136330384921316,False,-2.019876884920862,0,none
TXN223769,U001982,2025-03-31 19:44:30,240.2,1,1,1,8.287084465871024,1765.0833333333333,0.28170061920717326,False,0.8351784603678891,0,none
TXN100507,U001983,2025-01-01 11:59:38,1017.19,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN102539,U001983,2025-01-02 19:12:16,600.01,1,1,1,5.416210134370435,1872.6333333333334,0.17353776752642058,False,-2.304823676955631,0,none
TXN106559,U001983,2025-01-05 19:04:37,972.5,1,1,1,12.22773827562672,4312.35,0.17013097186861065,False,0.7155623168756767,0,none
TXN114475,U001983,2025-01-11 14:07:34,838.57,1,1,1,8.49433967303855,8342.95,0.06108874922926698,False,-0.13159028845211743,0,none
TXN119022,U001983,2025-01-14 19:26:38,631.1,1,1,1,5.189713624834926,4639.066666666667,0.06712186736342704,False,-1.1818227032774313,0,none
TXN119697,U001983,2025-01-15 10:26:48,1182.39,1,1,1,3.2676115147120646,900.1666666666666,0.217800434233724,False,1.6228383813470615,0,none
TXN127565,U001983,2025-01-20 23:18:06,1191.63,1,1,1,13.455810557493434,7971.3,0.10128192809825325,False,1.3217385965734927,0,none
TXN128512,U001983,2025-01-21 17:46:09,993.45,1,1,1,13.756961752166129,1108.05,0.7449282118405919,False,0.33168058486052376,0,none
TXN129708,U001983,2025-01-22 16:07:28,997.88,1,1,1,4.8199471813015045,1341.3166666666666,0.21560667817300685,False,0.32937003096476036,0,none
TXN130903,U001983,2025-01-23 13:18:03,952.31,1,1,1,2.280075953399107,1270.5833333333333,0.10767066875105641,False,0.08152550379441295,0,none
TXN135197,U001983,2025-01-26 14:52:46,519.21,1,1,1,10.557073152346387,4414.716666666666,0.14348019068210116,False,-1.842480104119793,0,none
TXN143027,U001983,2025-02-01 10:40:10,691.43,1,1,1,6.1715014198998634,8387.4,0.04414837556262868,False,-0.9264765267794998,0,none
TXN143558,U001983,2025-02-01 17:56:12,963.92,1,1,1,8.593058218162065,436.03333333333336,1.18244054680007,False,0.3771943037870814,0,none
TXN143618,U001983,2025-02-01 18:28:36,1054.11,1,1,2,10.288757377766531,32.4,19.053254403271357,False,0.7788066137341025,0,none
TXN153362,U001983,2025-02-08 18:53:38,598.12,1,1,1,14.60191996501286,10105.033333333333,0.08670087163500416,False,-1.3792040091598936,0,none
TXN160443,U001983,2025-02-13 21:18:15,1126.77,1,1,1,8.314827026503266,7344.616666666667,0.06792588970019256,False,1.1178332196867513,0,none
TXN161454,U001983,2025-02-14 16:42:30,913.78,1,1,1,3.1256969907744607,1164.25,0.16108380454925286,False,0.08483376485587613,0,none
TXN161848,U001983,2025-02-14 20:19:18,719.83,1,1,1,12.028434876996183,216.8,3.3289026412351057,False,-0.8369929875088037,0,none
TXN170010,U001983,2025-02-20 19:08:24,697.75,1,1,1,3.8470332363740063,8569.1,0.02693655041748146,False,-0.9010221593596516,0,none
TXN174364,U001983,2025-02-23 19:51:14,1105.0,1,1,1,25.268248410687754,4362.833333333333,0.34750236573509535,False,1.0829017883359742,0,none
TXN174897,U001983,2025-02-24 09:32:09,1226.74,1,1,1,3.9369856379362393,820.9166666666666,0.2877504476006591,False,1.5512451658426598,0,none
TXN186077,U001983,2025-03-04 12:21:53,814.47,1,1,1,19.28603038972832,11689.733333333334,0.0989895826010031,False,-0.42101625082098676,0,none
TXN192467,U001983,2025-03-08 22:50:34,1019.81,1,1,1,14.658785996417226,6388.683333333333,0.13766955003013664,False,0.5679097949937932,0,none
TXN204259,U001983,2025-03-17 18:28:50,1315.74,1,1,1,7.312119974141762,12698.266666666666,0.034550164204708175,False,1.8469875303878691,0,none
TXN220489,U001983,2025-03-29 14:04:19,742.12,1,1,1,8.003149896264004,17015.483333333334,0.028220708420027656,False,-0.8191947255648306,0,none
TXN223141,U001983,2025-03-31 11:59:35,836.56,1,1,1,10.936291706036894,2755.266666666667,0.23815390005645437,False,-0.36434186937331686,0,none
TXN115105,U001984,2025-01-11 21:51:14,781.8,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN120370,U001984,2025-01-15 18:57:36,892.23,1,1,1,7.276171928086997,5586.366666666667,0.07814924113202137,False,0.4110262069684261,0,none
TXN125624,U001984,2025-01-19 17:01:24,1477.59,1,1,1,6.5663907671364115,5643.8,0.06980818704209658,False,1.7130645604817019,0,none
TXN135028,U001984,2025-01-26 12:35:27,627.62,1,1,1,8.83277383704322,9814.05,0.0540007876689637,False,-1.1387361659092101,0,none
TXN147851,U001984,2025-02-04 18:54:04,1286.8,1,1,1,2.4911356349896048,13338.616666666667,0.011205670110671868,False,0.9602458440536998,0,none
TXN151582,U001984,2025-02-07 14:06:24,623.1,1,1,1,6.020512287261833,4032.3333333333335,0.08958355060817805,False,-1.0953709842943806,0,none
TXN153111,U001984,2025-02-08 15:54:54,785.56,1,1,1,11.587561447445909,1548.5,0.44898526757943463,False,-0.49151962085305584,0,none
TXN154303,U001984,2025-02-09 13:08:59,993.99,1,1,1,3.0963270486549095,1274.0833333333333,0.14581434201265844,False,0.22464425087655818,0,none
TXN170022,U001984,2025-02-20 19:12:36,672.55,1,1,1,6.917355184317112,16203.616666666667,0.025614115638321076,False,-0.8691582299612229,0,none
TXN181919,U001984,2025-03-01 11:25:03,713.86,1,1,1,14.519894067095239,12492.45,0.0697376130403335,False,-0.6587808259480625,0,none
TXN192832,U001984,2025-03-09 10:17:01,657.05,1,1,1,11.279286646596212,11451.966666666667,0.05909528192791684,False,-0.8068298507403084,0,none
TXN201972,U001984,2025-03-15 21:29:45,522.84,1,1,1,9.890423812483336,9312.733333333334,0.06372193936069612,False,-1.189404780093987,0,none
TXN204520,U001984,2025-03-17 21:10:52,1168.28,1,1,1,2.849217014163216,2861.116666666667,0.059750454373802636,False,1.1440832786607225,0,none
TXN211434,U001984,2025-03-22 21:57:01,10.0,1,1,1,14.709254118004012,7246.15,0.12179643632553021,False,-2.366348298532164,0,none
TXN219186,U001984,2025-03-28 15:36:40,789.0,1,1,1,15.1890414196609,8259.65,0.11033669528123516,False,-0.03444382059838891,0,none
TXN220197,U001984,2025-03-29 10:15:11,998.81,1,1,1,4.8017070438671805,1118.5166666666667,0.2575754400608224,False,0.5863983506467962,0,none
TXN107666,U001985,2025-01-06 17:04:33,167.62,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN109179,U001985,2025-01-07 18:03:50,210.89,1,1,1,2.9876683523315686,1499.2833333333333,0.1195638590481413,False,0.6732848896011948,0,none
TXN111639,U001985,2025-01-09 14:23:17,723.96,1,1,1,1.7103985461827946,2659.45,0.03858839713886995,False,1.7278130019255493,0,none
TXN114617,U001985,2025-01-11 16:28:47,902.8,1,1,1,17.415923478854015,3005.5,0.34768105431084373,False,1.4543102288517062,0,none
TXN120439,U001985,2025-01-15 19:32:42,404.08,1,1,1,12.870371706069353,5943.916666666667,0.12991809032161641,False,-0.3022393094363795,0,none
TXN124458,U001985,2025-01-18 18:55:45,268.52,1,1,1,8.434371552944771,4283.05,0.11815465455147295,False,-0.7096260911407423,0,none
TXN132249,U001985,2025-01-24 12:32:45,306.97,1,1,1,11.806823669263812,8257.0,0.0857950127353553,False,-0.49860455560187783,0,none
TXN134471,U001985,2025-01-25 23:44:57,85.36,1,1,1,4.149795231615081,2112.2,0.11788074703953454,False,-1.1947655736763125,0,none
TXN136547,U001985,2025-01-27 16:06:35,526.2,1,1,1,7.8368772241428175,2421.633333333333,0.1941716885773661,False,0.5251628029352187,0,none
TXN143441,U001985,2025-02-01 16:32:35,601.45,1,1,1,9.241378019680662,7226.0,0.0767343870994796,False,0.765923020570017,0,none
TXN145450,U001985,2025-02-03 00:56:00,12628.65,1,1,1,5.645309890545492,1943.4166666666667,0.1742902586163867,False,3.30900156291352,1,amount_spike
TXN157521,U001985,2025-02-11 19:22:23,516.46,1,1,1,10.18019452165302,12626.383333333333,0.04837582189403784,False,-0.2870295378098401,0,none
TXN166993,U001985,2025-02-18 17:14:02,766.91,1,1,1,11.561767932781983,9951.65,0.06970764405570122,False,-0.20039634564032258,0,none
TXN169512,U001985,2025-02-20 13:02:53,701.9,1,1,1,7.672386643370765,2628.85,0.1751120066197181,False,-0.2121822619356451,0,none
TXN175180,U001985,2025-02-24 13:17:11,252.87,1,1,1,4.529929369823276,5774.3,0.047069906688152086,False,-0.3461253478027457,0,none
TXN179209,U001985,2025-02-27 11:42:55,357.11,1,1,1,8.56280469073659,4225.733333333334,0.12158085731333307,False,-0.2993105701407828,0,none
TXN181095,U001985,2025-02-28 18:32:45,33.79,1,1,1,9.718676801033858,1849.8333333333333,0.31522872766665366,False,-0.3973155986191004,0,none
TXN183450,U001985,2025-03-02 14:01:34,363.11,1,1,1,18.392840085444192,2608.8166666666666,0.4230156987369694,False,-0.27060996227658124,0,none
TXN184922,U001985,2025-03-03 15:36:40,557.25,1,1,1,9.356797090055592,1535.1,0.36571417197793993,False,-0.19360582095530599,0,none
TXN185320,U001985,2025-03-03 19:55:06,391.19,1,1,1,9.21468549218246,258.43333333333334,2.1393568793922904,False,-0.2487990998463535,0,none
TXN187386,U001985,2025-03-05 11:51:47,53.81,1,1,1,8.764665832730808,2396.6833333333334,0.21941987189123097,False,-0.3677295050878308,0,none
TXN187551,U001985,2025-03-05 13:46:38,493.99,1,1,1,7.861171477594825,114.85,4.10683751550448,False,-0.19024231700366015,0,none
TXN193822,U001985,2025-03-10 02:49:53,689.59,1,1,1,3.1533255373527718,6543.25,0.028915222900113294,False,-0.10928016296899846,0,none
TXN199446,U001985,2025-03-14 08:07:55,248.78,1,1,1,3.1956243342625195,6078.033333333334,0.03154597047110927,False,-0.28277523902676327,0,none
TXN208469,U001985,2025-03-20 19:13:29,766.92,1,1,1,6.918530013257341,9305.566666666668,0.04460897607476246,False,-0.06540077171263052,0,none
TXN208989,U001985,2025-03-21 08:51:35,59.77,1,1,1,12.78134468404121,818.1,0.9373923493979619,False,-0.3576571544299276,0,none
TXN211471,U001985,2025-03-22 22:38:24,700.03,1,1,1,3.615880126601958,2266.8166666666666,0.09570814031253115,False,-0.07948468487225152,0,none
TXN212475,U001985,2025-03-23 18:05:51,460.48,1,1,1,4.427433525100494,1167.45,0.22754380188104814,False,-0.18128801344765816,0,none
TXN214839,U001985,2025-03-25 12:46:11,439.61,1,1,1,1.3864032395646388,2560.3333333333335,0.03248959551121403,False,-0.18707622591596865,0,none
TXN107742,U001986,2025-01-06 17:54:46,1065.49,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN116899,U001986,2025-01-13 09:38:13,832.2,1,1,1,12.890011391218888,9583.45,0.08070169755913927,False,-0.93070294422724,0,none
TXN120817,U001986,2025-01-16 07:15:41,701.15,1,1,1,15.518730263877773,4177.466666666666,0.22289197978822886,False,-1.3421902678691062,0,none
TXN124089,U001986,2025-01-18 14:23:28,1223.62,1,1,1,12.546298404150242,3307.7833333333333,0.22757775476497794,False,1.528887211669835,0,none
TXN131428,U001986,2025-01-23 19:25:54,247.57,1,1,1,9.99869583760013,7502.433333333333,0.07996362294757804,False,-1.8840296954610314,0,none
TXN133804,U001986,2025-01-25 15:02:09,730.66,1,1,1,8.770459413626194,2616.25,0.2011381040869839,False,-0.2466907931949701,0,none
TXN149906,U001986,2025-02-06 09:58:57,259.05,1,1,1,8.417625885311539,16976.8,0.029749867649892344,False,-1.4621032657990103,0,none
TXN162165,U001986,2025-02-15 07:07:42,572.66,1,1,1,12.388352450641316,12788.75,0.05812148544920175,False,-0.4331155786689785,0,none
TXN173413,U001986,2025-02-23 09:06:22,1003.79,1,1,1,11.47891441512024,11638.666666666666,0.05917644044912485,False,0.8832830277724705,0,none
TXN181372,U001986,2025-02-28 21:25:23,698.28,1,1,1,8.042310446505837,7939.016666666666,0.060780654210788106,False,-0.12203955157519754,0,none
TXN183875,U001986,2025-03-02 19:24:06,541.58,1,1,1,10.444794343613745,2758.7166666666667,0.22716637347685506,False,-0.6205114135187757,0,none
TXN187124,U001986,2025-03-05 08:35:05,743.23,1,1,1,14.143446761317659,3670.983333333333,0.23116607421600738,False,0.0923138169595572,0,none
TXN189956,U001986,2025-03-07 08:57:05,459.41,1,1,1,13.553183683583681,2902.0,0.2802174434924262,False,-0.8884907941094451,0,none
TXN196456,U001986,2025-03-11 21:35:48,896.66,1,1,1,12.022791249074707,6518.716666666666,0.11066096470079477,False,0.6960442904773317,0,none
TXN202521,U001986,2025-03-16 12:07:06,588.54,1,1,1,5.3723784536160055,6631.3,0.048609278303946485,False,-0.44858478525558165,0,none
TXN211309,U001986,2025-03-22 20:19:31,810.93,1,1,1,4.590492722429789,9132.416666666666,0.0301595484961944,False,0.3975088890244847,0,none
TXN100410,U001987,2025-01-01 10:49:27,229.64,1,1,1,0.0,9999.0,0.0,False,0.0,0,none
TXN101566,U001987,2025-01-02 07:11:18,218.59,1,1,1,16.37600930738987,1221.85,0.80415808687105,False,-0.16597323399972938,0,none
TXN106327,U001987,2025-01-05 16:34:42,226.57,1,1,1,17.16101423038025,4883.4,0.21084917349035814,False,0.43040621928040695,0,none
TXN131605,U001987,2025-01-23 21:09:32,276.65,1,1,1,5.503010106836584,26194.833333333332,0.012604798900935747,False,1.9683304572156084,0,none
TXN138781,U001987,2025-01-29 08:58:14,134.66,1,1,1,16.611013262060272,7908.7,0.1260208119821989,False,-2.0055741588943703,0,none
TXN150959,U001987,2025-02-06 23:07:30,81.71,1,1,1,10.011534047324593,12369.266666666666,0.0485632704854081,False,-1.8830356843754457,0,none
TXN155513,U001987,2025-02-10 11:05:51,186.26,1,1,1,5.555101991977004,5038.35,0.0661538240730835,False,-0.127361708350187,0,none
TXN158291,U001987,2025-02-12 11:49:43,190.2,1,1,1,3.4325040893599086,2923.866666666667,0.07043763236864238,False,-0.05319970350219962,0,none
TXN166414,U001987,2025-02-18 09:43:04,275.84,1,1,1,15.225326934966661,8513.35,0.10730436503820465,False,1.308062847181164,0,none
TXN172642,U001987,2025-02-22 18:01:42,257.93,1,1,1,15.314200576780491,6258.633333333333,0.14681352711829998,False,0.8950130247064952,0,none
TXN174384,U001987,2025-02-23 20:06:00,184.82,1,1,1,1.8487667222323798,1564.3,0.07091095271619433,False,-0.3866950423066995,0,none
TXN177959,U001987,2025-02-26 13:11:31,59.96,1,1,1,9.931274789595664,3905.516666666667,0.15257302381052606,False,-2.0649585908464685,0,none
TXN184918,U001987,2025-03-03 15:32:03,278.54,1,1,1,10.953080607132057,7340.533333333334,0.08952821363042512,False,1.1872177008537355,0,none
TXN185331,U001987,2025-03-03 20:06:35,99.38,1,1,1,10.216450700786892,274.53333333333336,2.232832838928655,False,-1.364006961503138,0,none
TXN186060,U001987,2025-03-04 12:08:42,149.36,1,1,1,16.093080877607616,962.1166666666667,1.0036047457755888,False,-0.6045182920293425,0,none
TXN186108,U001987,2025-03-04 12:45:34,116.69,1,1,2,10.913297977716194,36.86666666666667,17.761244448362703,False,-1.0186881486960622,0,none
TXN192194,U001987,2025-03-08 19:23:32,178.49,1,1,1,6.117001394073278,6157.966666666666,0.05960085585248324,False,-0.09948760027214845,0,none
TXN193835,U001987,2025-03-10 04:34:40,262.89,1,1,1,9.01675932463833,1991.1333333333334,0.2717073489863226,False,1.111318848797025,0,none
TXN196460,U001987,2025-03-11 21:38:11,157.26,1,1,1,10.481738594162115,2463.516666666667,0.25528721772387447,False,-0.4684047324379544,0,none
TXN202795,U001987,2025-03-16 15:53:12,99.19,1,1,1,19.583961949214157,6855.016666666666,0.17141281693254082,False,-1.2721264979641216,0,none
